id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49015777,⭐️ Spacious & Professionally Designed w/Upscale Furnishings | Quiet & Private,13242737,Tim,,78612,30.16228,-97.4855,Entire home/apt,305,1,17,2022-05-12,1.20,7,358,15,
575268897703173897,#16 Son's River Ranch - Glamping Cabin w/ 2 Q Beds,425429222,Karin,,78655,29.743702,-97.775375,Entire home/apt,54,1,2,2022-05-09,0.88,84,336,2,
54095024,Delightful 2 bedroom camper 35  feet long.,98745823,The Alexander At,,78620,30.18378,-98.17757,Entire home/apt,158,1,0,,,2,118,0,
576855034481416623,#R Son's Blue River - Glamping Cabin w 2 Q Beds,425429222,Karin,,78655,29.729,-97.76138,Entire home/apt,54,1,1,2022-04-03,0.45,84,336,1,
17403341,Heartrock Oasis,70734059,Nancy,,78641,30.54678,-97.82789,Entire home/apt,200,2,41,2022-05-24,0.64,1,342,2,
1896575,Formula 1 Expansive Historic Home,9852721,Joe,,78602,30.11561,-97.3213,Entire home/apt,500,3,1,2015-03-29,0.01,1,363,0,
29794430,"Bear Ranch Bunkhouse, Bunk #1",73220307,Jason,,78612,30.063,-97.52418,Shared room,29,1,9,2022-05-14,0.28,9,335,4,
43468555,"R#1 Queen bed, Wonderful neighborhood",56751361,Edgar,,78640,30.01656,-97.88694,Private room,66,1,6,2021-08-22,0.43,4,314,5,
53040240,LogCabin4 - Charming Cabin on the River w/ view!,425429222,Karin,,78655,29.727274,-97.764153,Entire home/apt,195,1,4,2022-03-27,0.62,84,310,4,
34079915,Charming lakefront home on Lake Travis,145888627,Tammy,,78669,30.44118,-98.07863,Entire home/apt,265,7,11,2021-04-20,0.31,1,346,0,
53026664,Bastrop Peaceful Riverside Private Room (2 Queen),406402999,Collin,,78602,30.115301,-97.322273,Entire home/apt,119,1,5,2022-05-22,2.03,6,353,5,
573127789947353745,"#15 Son's Blue River - Glamping Cabin w/ 1 Q, 1 Tw",425429222,Karin,,78655,29.72867,-97.76075,Entire home/apt,54,1,3,2022-04-08,1.02,84,354,3,
43661964,Renovated 1983 Airstream (The Apollo),70422283,Joel,,78669,30.45409,-98.08551,Entire home/apt,140,2,22,2022-05-22,0.92,9,354,11,
619502383514378792,Waterfront Home | Boat Slip | Spacious Outdoor Patio | Fenced Yard,6511268,Horseshoe Bay Living,,78654,30.556791,-98.397392,Entire home/apt,875,1,0,,,40,341,0,
557886697859675254,The Blackbird Cabin,414513738,Cameron,,78612,30.12693,-97.47235,Entire home/apt,275,1,8,2022-04-24,2.07,4,358,8,
43661611,Brand New 1966 Avion Trailer (Lil' Buckaroo),70422283,Joel,,78669,30.45496,-98.08547,Entire home/apt,140,2,23,2022-05-29,0.98,9,361,10,
50805965,Cheerful Private 1 Bed & Bath - 9 Min From River,39871720,Michelle,,78666,29.81556,-97.93769,Private room,54,1,33,2022-06-05,2.97,1,295,33,
571500858170249726,Casa Lujosa ** 6/4 - 3100 sqft ** Big Group,313189791,Ruby,,78641,30.63439,-97.87619,Entire home/apt,193,2,12,2022-06-05,4.09,4,333,12,
14655539,The Wedgewood/New-Little bit country close to town,91000636,Pam And Wayne,,78640,29.97322,-97.88706,Entire home/apt,149,3,32,2022-05-04,0.46,4,166,7,
35007323,"New 2 Bedroom + Sitting Rm +Kitchenette, SanMarcos",263738439,Priya,,78666,29.86684,-97.9726,Private room,122,2,46,2022-05-30,1.32,1,78,16,
10944541,R#2 Bedroom with queen bed,56751361,Edgar,,78640,30.01567,-97.88668,Private room,69,1,57,2020-08-21,0.75,4,342,0,
53069031,Cozy and Light-Filled Home in Cedar Park,445237147,Pia,,78613,30.53309,-97.8428,Entire home/apt,136,2,11,2022-06-04,3.27,1,340,11,
24179608,The Blue Door- Cozy Ranch Style for 6 ~ Come Stay!,116420698,Nico,,78620,30.17806,-98.08593,Entire home/apt,298,1,125,2022-05-15,2.53,1,85,35,
54034940,#H Son's Blue River - Glamping Cabin w 2 Q Beds,425429222,Karin,,78655,29.72626,-97.76186,Entire home/apt,54,1,1,2022-01-02,0.19,84,336,1,
52814569,"Lake Travis Lakefront Hot Tub, Huge Dock, 3 Cabins",427579119,Scott,,78669,30.472555,-98.099792,Entire home/apt,1456,2,10,2022-05-30,1.32,1,301,10,
554484255665857061,🐓The Rooster house 🐿️ The Nut Farm - San Marcos,263323574,Celso,,78656,29.8763,-97.84825,Entire home/apt,284,2,11,2022-06-05,3.75,4,333,11,
53782817,Cedar Park Tree of LIFE 1.3 miles to HEB Center,121858032,Yvonne,,78613,30.53343,-97.84189,Entire home/apt,206,2,24,2022-05-29,4.36,3,159,24,
32664973,The Cabins at Onion Creek (all),83822828,The Cabins At Onion,,78619,30.1466,-98.03139,Private room,980,2,5,2022-05-15,0.34,7,352,4,
588501551586708606,Luxury barn house with pool,189517139,Michael,,78640,29.989103,-97.891418,Entire home/apt,361,1,13,2022-06-05,12.19,1,297,13,
40427125,Peaceful getaway in Texas Hill Country,81019929,Karim,,78620,30.28564,-98.05407,Entire home/apt,328,2,68,2022-05-30,2.23,1,56,23,
52189047,Roaring Hills Modern Contemporary - NEW 30 DAY PLUS RENTAL,341861648,Brett,,78645,30.49545,-97.92043,Entire home/apt,126,30,2,2022-04-17,0.39,23,227,2,
51557976,Wild Oak Grove Farm,50651650,Megan,,78666,29.98154,-97.98877,Entire home/apt,219,2,55,2022-06-01,5.54,1,207,55,
36349805,Outside of city limits/private room private bath,80904379,Camila,,78653,30.33973,-97.52645,Private room,69,2,13,2020-07-13,0.37,3,88,0,
595105012689648211,Delightful RV with free parking on premises.,452178201,Andrea,,78628,30.67951,-97.73959,Entire home/apt,130,1,0,,,3,365,0,
594856279033609926,Private-bedroom in clean home in NE Austin. Room B,62113170,Aldair,,78653,30.3293,-97.58349,Private room,50,1,5,2022-05-29,2.50,2,358,5,
14836119,Views!!  Texas Hill Country- Terra Vista,77689949,Cindy,,78620,30.23507,-98.18167,Entire home/apt,250,2,26,2022-05-29,0.37,3,254,8,
605783621999829731,The Colorado Cabin @ Rustx Ranch,26854160,Mike And Nicole,,78619,30.0555,-98.05001,Entire home/apt,167,2,4,2022-06-05,3.75,6,86,4,
576775358246044043,#P Son's Blue River - Glamping Cabin w 2 Q Beds,425429222,Karin,,78655,29.72827,-97.76096,Entire home/apt,54,1,0,,,84,341,0,
24230202,Quiet modern living w/ easy down town access (1A),182681802,Phillip,,78653,30.31178,-97.53039,Private room,48,2,35,2022-05-30,0.70,2,86,11,
8736098,Peaceful River Retreat for up to 16 Guests + Kayaks + Outdoor Grill Station,21412692,Austin - Austin Vacay,,78617,30.22399,-97.52118,Entire home/apt,208,1,107,2022-05-16,1.41,3,352,27,
12821436,"Close to wedding venues, dogs ok!",32062334,Janelle,,78620,30.19384,-98.10732,Entire home/apt,350,2,147,2022-05-29,2.04,2,333,33,
32789457,"Bear Ranch Bunkhouse, Bunk #6",73220307,Jason,,78612,30.06442,-97.52404,Shared room,29,1,10,2021-10-24,0.32,9,149,5,
5847620,Martindale Bunkhouse,25853232,Randy,,78655,29.84138,-97.84351,Entire home/apt,100,30,57,2022-05-18,0.66,1,279,4,
39604803,Relaxing Cabin near the  San Marcos River!,158870403,Jeremey,,78655,29.78215,-97.8354,Entire home/apt,143,10,28,2022-03-05,0.89,6,312,14,
618810781635159486,Vacation Farmhouse in San Marcos,346201289,Valeria,,78666,29.88859,-97.90485,Entire home/apt,218,1,2,2022-06-03,2,1,333,2,
8370725,The Hill Country Guest House.,44118504,Rich,,78620,30.2889,-98.07094,Entire home/apt,131,2,351,2022-06-01,4.29,1,223,43,
54369656,Cheerful 2-bedrooms residential home with goodies!,441228699,Michel,,78641,30.62657,-97.86986,Entire home/apt,242,1,0,,,1,365,0,
33470319,Bandit's Hideaway- The Loft,107378253,Hill Country Premier Lodging,,78676,29.98311,-98.05665,Entire home/apt,85,2,45,2022-04-11,1.17,178,328,5,
53814065,DEEP WATER| Boat Dock| Sleeps 12 - Lake Travis,15864252,Walker Luxury Vacation,,78641,30.45608,-97.92194,Entire home/apt,605,1,1,2022-04-24,0.65,24,305,1,
614710298382207500,The cozy house 3BR 2BTH North East Austin,394731910,Han,,78653,30.3418,-97.55799,Entire home/apt,101,2,1,2022-06-01,1,2,14,1,
20606628,Lake LBJ Tropical Condo*Swim Beach and Pools Open*,45476723,Lisa & CJ,,78654,30.5866,-98.402,Entire home/apt,136,2,74,2022-05-15,1.45,1,321,14,
619069466639411450,Spacious 2 bedroom • Convenient location,52119285,Jerry,,78640,29.97175,-97.8702,Entire home/apt,172,2,3,2022-06-01,3,1,86,3,
37935317,Thurman Cabin,82163462,Catherine,,78666,29.98404,-97.99069,Entire home/apt,131,2,122,2022-06-05,3.67,1,273,45,
18746803,C&D +LOFT -Victorian Country Cabins - 16 Guests,58826647,Henry,,78640,30.02977,-97.76215,Entire home/apt,550,1,57,2022-05-08,0.95,9,331,13,
618737924828011828,"Beautiful home with shared hot tub, private washer and dryer, WiFi, & central AC",26497220,Vacasa Texas,,78645,30.4539,-97.93644,Entire home/apt,275,2,1,2022-05-16,1,241,360,1,
34093090,Cottage on the Rock,10970344,Susan,,78666,29.96235,-97.98509,Entire home/apt,131,4,18,2022-05-31,0.48,5,336,7,
42984557,Tranquil “Interlude Cottage” on 20 Acres w/ Seasonal Creek,109638288,Vacasa Texas,,78620,30.23563,-98.17278,Entire home/apt,173,2,9,2021-11-14,0.37,123,364,3,
37937556,Rustic Hill Country Barn retreat on acreage,77011353,Michael,,78666,29.96068,-97.95513,Entire home/apt,226,2,112,2022-05-14,3.34,1,288,45,
50224082,"Gorgeous 4 br, quite, large yard, close to downtow",273067073,Charles,,78628,30.63745,-97.70494,Entire home/apt,217,30,13,2022-02-28,1.19,1,70,13,
613977593108682170,Adorable & Cozy Tiny House #2 @Infinity Ranch,367565136,Dijo,,78620,30.23447,-98.17528,Entire home/apt,213,2,2,2022-05-30,2,18,83,2,
584428775779057977,NEW LISTING! TEXAS HILL COUNTRY VIEWS! FIREPIT X2! GAMEROOM!,4335354,Waifung,,78641,30.48963,-97.90952,Entire home/apt,282,3,6,2022-05-23,2.77,1,281,6,
54034935,#I Son's Blue River - Glamping Cabin w 2 Q Beds,425429222,Karin,,78655,29.72679,-97.76252,Entire home/apt,54,1,0,,,84,335,0,
18651060,ALL 4 Cabins - Victorian country Cabin - 32 guests,58826647,Henry,,78640,30.03124,-97.76045,Entire home/apt,1100,1,42,2022-05-15,0.71,9,328,10,
11604252,Small Studio in the Hill Country,12189694,John,,78620,30.2194,-98.1123,Entire home/apt,81,1,342,2022-05-15,4.50,1,311,59,
21405824,Star Ranch- Exquisite Acreage,147262529,Cherri,,78619,30.01436,-98.06212,Entire home/apt,655,2,64,2022-05-08,1.22,18,147,16,
578467424571488942,Pickleball & Pool Palace!!  9 bedroom Mansion+++,22738209,Lisa,,78621,30.33902,-97.38786,Entire home/apt,1692,2,4,2022-05-01,1.60,12,339,4,
53256383,"""Willow"" Treehouse Escape in Nature",1897369,Amy,,78669,30.42151,-98.10442,Private room,330,1,0,,,1,0,0,
25003079,Guesthouse Between Austin and Bastrop,125409154,Leeanne & Dan,,78612,30.17127,-97.48884,Entire home/apt,190,2,60,2022-06-05,1.52,1,178,24,
576944981227343836,Rural Over Garage Apt,448306770,Sandy,,78653,30.2797,-97.57139,Entire home/apt,95,2,4,2022-03-28,1.36,1,38,4,
34709243,6 Oaks on the Blanco,132837218,Mark,,78676,29.98992,-98.04551,Entire home/apt,185,2,26,2022-05-22,0.71,19,329,16,
26012908,Casita Bella Casa in the Hill Country,92197103,Daniel,,78620,30.26708,-98.05271,Entire home/apt,266,2,260,2022-06-02,5.47,2,293,88,
937335,Beautiful Cabin on Colorado River,5060307,Linda & Steve,,78602,30.12326,-97.33991,Entire home/apt,325,2,39,2022-03-27,0.37,1,358,6,
19068893,Arroyo on Smith Creek,107378253,Hill Country Premier Lodging,,78676,30.00715,-98.05077,Entire home/apt,162,2,17,2022-02-17,0.29,178,341,5,
44667034,Cricket Hill Ranch Tiny Home - Blue,88475019,April,,78620,30.18705,-98.19768,Entire home/apt,189,2,46,2022-04-17,2.20,4,70,17,
53954568,Modern Lonestar Oasis - Huge pool! Game room!,71125104,Blake,,78681,30.55317,-97.7358,Entire home/apt,520,2,15,2022-06-06,2.85,7,118,15,
52408728,Dripping Springs Quit n Time Ranch and Magnolia,300770577,Austin,,78620,30.22151,-98.12307,Entire home/apt,3480,1,0,,,15,308,0,
590087610114277988,NEW! The Al-Pine: Custom Modern Tiny House Retreat,5168044,Greg,,78619,30.06916,-98.03299,Entire home/apt,113,1,5,2022-06-05,5,1,65,5,
5154230,The Austin Gate House,26653406,Darcy,,78641,30.50859,-97.88014,Entire home/apt,95,2,72,2022-06-07,0.80,1,320,15,
50321423,The Driftwoods - Yurt,107378253,Hill Country Premier Lodging,,78619,30.06459,-98.03355,Entire home/apt,65,1,15,2022-05-15,1.30,178,354,15,
19132841,Yurt #1 with A/C at Green Acres - Glamping in Austin | Professionally Hosted by GuestSpaces!,131792213,Green Acres,,78621,30.2255,-97.43345,Entire home/apt,146,2,102,2022-05-30,1.68,7,352,10,
552118234778466890,Peaceful country setting just 20miles to DT Austin,263036666,Kasi,,78610,30.06186,-97.70675,Entire home/apt,285,2,9,2022-06-05,2.65,1,32,9,
40398591,The Outlook - Hill Country views & lake access!,395829092,Bailey,,78620,30.27207,-98.05123,Entire home/apt,146,1,217,2022-06-06,7.07,1,340,104,
52192758,Private room in welcoming family home.,422499182,Jacqueline,,78666,29.82336,-97.93531,Private room,50,1,14,2022-05-31,2.71,1,332,14,
52733202,Retro Airstream Camper on Private Property,18603363,Ike,,78620,30.27983,-98.04993,Entire home/apt,128,1,12,2022-05-16,1.58,1,179,12,
53144039,NEW! Dripping Springs Cabin w/ Hill Country Views!,124060715,Evolve,,78620,30.23101,-98.09939,Entire home/apt,286,2,14,2022-05-29,2.26,144,323,14,
25420114,Greenbelt 513,44669882,Keith,,78654,30.58656,-98.40218,Entire home/apt,221,3,23,2021-10-11,0.49,2,332,5,
11842330,"Georgetown, near Sun City Spacious Apartment",8584092,Meg,,78628,30.70147,-97.75354,Entire home/apt,86,2,57,2022-05-01,0.77,1,154,7,
40254009,Lee House @ Montesino Ranch (river access!),316485,Montesino Ranch,,78676,29.98225,-98.05043,Entire home/apt,315,2,88,2022-05-30,3.70,6,287,39,
614621377459612889,Adorable & Cozy Tiny House #4 @Infinity Ranch,367565136,Dijo,,78620,30.23413,-98.17382,Entire home/apt,218,2,1,2022-06-05,1,18,83,1,
34339436,The Polly Ann: w/fireplace @ Hill Country Casitas,77508329,Mary,,78620,30.30444,-98.1744,Entire home/apt,314,2,2,2020-12-15,0.07,12,94,0,
32789163,"Bear Ranch Bunkhouse, Bunk #2",73220307,Jason,,78612,30.0644,-97.52399,Shared room,29,1,6,2022-04-29,0.15,9,149,2,
11989563,Adorable Farmhouse in the Hill Country,22958405,Catherine,,78620,30.21232,-98.09856,Entire home/apt,314,2,89,2022-05-30,1.23,1,319,13,
46393190,KLH Retreatz: Gorgeous home on open green belt.,75278537,Karen,,78660,30.44777,-97.55456,Private room,40,2,8,2022-06-01,0.48,1,102,7,
33470672,Bandit's Hideaway- Rosey's Cottage,107378253,Hill Country Premier Lodging,,78676,29.9851,-98.05471,Entire home/apt,85,2,34,2021-10-17,0.93,178,346,5,
48436291,40 Mile View,353210822,Justin & Amy,,78654,30.66137,-98.36741,Entire home/apt,155,1,95,2022-06-05,6.61,1,351,84,
44321847,Serene bungalow in Dripping Springs,39475739,Sarah & Gabi,,78620,30.26392,-98.04999,Entire home/apt,136,2,145,2022-05-22,6.37,1,36,65,
31042740,Hill Country Guesthouse,231868472,Carla & Kelly,,78676,30.0147,-98.01542,Entire home/apt,226,2,143,2022-05-23,3.40,1,352,27,
11906332,Adobe StrawBale Hill Country home on 13 acres,16902725,Meg,,78620,30.24489,-98.19593,Entire home/apt,145,2,43,2022-04-10,0.57,1,335,8,
3543301,"Airstream Glamping!  Hills, Ravine, Views, Stars",703653,Kathy And Wayne,,78620,30.17106,-98.24798,Entire home/apt,161,1,156,2022-05-30,1.74,2,104,20,
16395416,"Tropical Gem on Lake LBJ, Escape to the Lake!",14610065,Liza,,78654,30.58674,-98.40189,Entire home/apt,181,2,95,2022-05-22,1.44,1,309,17,
13634952,***BestSpot&OpenWaterfront!!***Private Patio,66827247,Rio Vista Resort,,78611,30.65503,-98.4342,Entire home/apt,339,2,22,2022-04-24,0.35,17,306,4,
53276089,"# 1 Son's Blue River - Glamping Cabin w/ 1 Q, 1 Tw",425429222,Karin,,78655,29.72819,-97.76452,Entire home/apt,184,1,0,,,84,324,0,
582461714177421564,New Home! Close to Everything. Family Gathering,304713067,Corporate Housing,,78628,30.68955,-97.71042,Entire home/apt,199,1,4,2022-05-23,2.00,1,355,4,
44743700,Cozy Country Cabin♥️ / cowboy pool /Austin 25 min,361955606,Silvia,,78641,30.51493,-97.96172,Entire home/apt,170,1,36,2022-06-05,1.65,1,365,22,
41318487,Rainwater Cottage - Quiet and Convenient,324642709,Heather,,78666,29.91479,-97.96655,Entire home/apt,117,1,248,2022-06-04,8.89,1,135,107,
20525831,The Crumley House in the Texas Hill Country,146544826,Terry And Connie,,78620,30.275615692138672,-98.02632904052734,Entire home/apt,130,2,201,2022-05-30,3.47,1,304,34,
44194562,Brand New 3 Bedroom Home Near Austin,74508937,Kirby,,78653,30.3361,-97.57866,Entire home/apt,95,30,3,2021-06-28,0.16,1,71,1,
53901457,Entire home with pool/hot tub close to river,156053942,Cody,,78656,29.86228,-97.85705,Entire home/apt,542,2,17,2022-06-06,3.02,2,321,17,
31672566,LakeTravis Bungalow7:Free waterpark +walk to lake,147567718,Kara,,78641,30.4397,-97.91062,Entire home/apt,254,2,37,2022-05-30,1.02,9,47,10,
51702616,Austin Vibes 2 Bed/2 Bath Entire Home,417683239,Ashley,,78653,30.32267,-97.52911,Entire home/apt,110,1,31,2022-06-06,3.65,1,5,31,
53173393,The Hill Country House,66627234,Silvia,,78620,30.25588,-98.16185,Entire home/apt,361,2,19,2022-05-30,2.75,1,206,19,
51195385,"Unique tiny home minutes from COTA, Tesla & Austin",189616599,Geri,,78653,30.30356,-97.47635,Entire home/apt,125,1,17,2022-04-24,1.83,2,359,17,
43614599,Hill Country Ranch Guesthouse-Relax in the Hills.,117002473,Charles And Gay,,78654,30.65667,-98.36937,Entire home/apt,143,2,72,2022-06-05,3.86,1,119,47,
549994097799253983,Private Country Home with Modern Amenities,197541182,Tasha,,78619,30.06806,-97.98883,Entire home/apt,297,2,3,2022-05-29,3,1,326,3,
631046449452836720,Waterfront 20 Acre Ranch ~ Hill Country Retreat,6214271,Andrea,,78620,30.23032,-98.12554,Entire home/apt,1500,3,0,,,1,138,0,
43248662,Rock Cabin,344393552,Cosmo,,78663,30.34211,-98.15583,Entire home/apt,140,1,111,2022-06-05,4.51,2,140,60,
19273186,Hill Country Farmhouse,134964402,Renee,,78620,30.18991,-98.21104,Entire home/apt,579,2,116,2022-06-05,1.95,1,320,27,
53143437,"Hill Country Home with WiFi, Central AC, Washer/Dryer, Gas Grill, and Game Room",26497220,Vacasa Texas,,78620,30.23609,-98.11321,Entire home/apt,481,2,10,2022-04-17,1.47,241,357,10,
27196039,Hillcountry Getaway Cabin w/ Pool,4720291,Dash,,78620,30.26967,-98.04407,Entire home/apt,204,2,188,2022-05-23,4.05,1,246,39,
37566240,Light-Filled Private Queen Bedroom in Manor,126299763,Liz,,78653,30.32667,-97.54485,Private room,41,2,17,2022-04-22,0.50,3,52,7,
35129162,DSTX-Hot Tub+Views-Social Distance 5 acres-WiFi!,248038359,Pamela,,78620,30.26525,-98.04906,Entire home/apt,289,3,90,2022-05-25,2.50,1,284,20,
49368338,Dripping Springs Getaway,185073375,Brandon,,78620,30.28206,-98.05381,Entire home/apt,146,2,5,2022-06-05,0.45,1,3,5,
50364696,No Room For Blues - Hill Country Views!,43975519,Erica,,78620,30.27103,-98.05232,Entire home/apt,270,2,16,2022-01-17,1.39,2,152,16,
36423595,Extraordinary Plantation-Style Home on 4 Acres,273856761,Meagan,,78666,29.85745,-97.98876,Entire home/apt,763,2,51,2022-05-30,1.48,1,260,11,
614414043075752844,Magical High-Vibe Primitive Camping Site 3,79174913,Melani,,78644,29.7766,-97.7171,Entire home/apt,66,2,0,,,6,179,0,
20649249,Austin Hill Country Retreat w/ Amazing Views!,21108168,Scott,,78669,30.34428,-98.04329,Entire home/apt,713,3,57,2022-04-11,1.36,1,194,22,
49879801,Yurt #4 with 2 A/Cs at Green Acres - Glamping in Austin | Professionally Hosted by GuestSpaces,131792213,Green Acres,,78621,30.22596,-97.43389,Entire home/apt,139,2,2,2021-07-25,0.18,7,357,2,
37966665,Kestrel House- private guest studio & patio,81876216,Mark,,78666,29.89401,-97.95851,Entire home/apt,100,1,198,2022-06-05,5.91,2,70,84,
13507573,The Roberto: 2/2 w/fireplace @Hill Country Casitas,77508329,Mary,,78620,30.30407,-98.17392,Entire home/apt,445,2,3,2020-08-28,0.08,12,98,0,
32789292,"Bear Ranch Bunkhouse, bunk #3",73220307,Jason,,78612,30.06355,-97.52244,Shared room,29,1,7,2022-04-10,0.18,9,149,3,
624159631942875379,Stunning 5-Bedroom Home with Pool and Bar | Sleeps 10 & Pet Friendly!,124554242,Allison,,78620,30.20921,-98.10892,Entire home/apt,468,1,8,2022-06-07,8,1,317,8,
43315024,Travis - Modern Tiny House - Tom Dooley’s Hideout,110527155,Trevor & Jessica,,78620,30.20046,-98.18025,Entire home/apt,117,1,166,2022-06-05,6.61,5,337,57,
34530881,Waterfront lake Travis home available,55473013,Aimee,,78641,30.47785,-97.9137,Entire home/apt,229,1,38,2022-03-18,1.02,1,161,11,
8385115,Hill Country Estate on RanchRoad 12,31745514,Michelle,,78676,30.01,-98.0598,Entire home/apt,750,1,189,2022-05-14,2.32,1,338,12,
48563094,San Marcos Riverfront/Sleeps 18/2 acres,391817138,Daniel,,78656,29.85749,-97.8641,Entire home/apt,565,2,53,2022-06-05,3.57,1,312,41,
53606557,Newly Renovated! Private Blanco Riverfront Access 2BD Cabin,46948971,James,,78640,29.97377,-97.90341,Entire home/apt,246,2,12,2022-05-30,3.33,2,299,12,
623122730863556666,Cozy ♥ Budget/Dog Friendly◈ Manor ◈ Yard w/Firepit,72319104,Victoria,,78653,30.34003,-97.55103,Entire home/apt,144,1,4,2022-05-29,4,1,317,4,
50326416,Bastrop Peaceful 2 Bedroom Riverside Private  Apartment,406402999,Collin,,78602,30.113947,-97.324722,Entire home/apt,350,1,2,2022-04-10,0.90,6,360,2,
575324165215293529,#36 Son's River Ranch - Glamping Cabin w/ 2 Q Beds,425429222,Karin,,78655,29.745392,-97.777512,Entire home/apt,54,1,1,2022-04-10,0.50,84,352,1,
32789397,"Bear Ranch Bunkhouse, Bunk #5",73220307,Jason,,78612,30.06313,-97.52377,Shared room,29,1,6,2022-03-06,0.15,9,149,3,
53591630,Villa La Volente NEW 2 Bdrm 1 Bath,281934729,Debbie,,78641,30.4467,-97.91176,Entire home/apt,204,2,6,2022-05-30,1.00,1,351,6,
53596055,The Birdhouse:  1 Bedroom Apartment with King Bed,434036377,Amelia,,78666,29.8797,-97.94613,Entire home/apt,139,2,16,2022-05-16,3.29,4,153,16,
41991880,Riverfront Tubing Property on 7 acres!,34787950,Haleigh,,78656,29.85272,-97.87116,Entire home/apt,779,2,80,2022-06-02,3.22,2,291,35,
16899052,Authentic Country Home & amazing Sunsets near ATX!,10807887,Melvin,,78621,30.31591,-97.43412,Entire home/apt,199,3,11,2021-07-05,0.20,3,179,1,
54307621,Adorable studio in beautiful outdoor setting,47491139,Tim,,78620,30.19983,-98.08434,Entire home/apt,103,2,5,2022-06-07,5,1,149,5,
53492837,BRAZOS,442082141,Leslie,,78642,30.698189,-97.866051,Entire home/apt,154,2,2,2022-04-17,0.69,3,339,2,
18877420,Beautiful manufactured home in a Country setting.,131538786,Wanda,,78653,30.279564,-97.524879,Entire home/apt,88,2,80,2022-05-14,1.35,1,80,16,
34339132,"The Robert Earl, King Bed @ Hill Country Casitas",77508329,Mary,,78620,30.30485,-98.17473,Entire home/apt,204,2,12,2022-03-20,0.32,12,88,5,
40951726,Working Ranch with a View,166468691,Kirsten,,78621,30.30527,-97.43196,Entire home/apt,92,2,46,2022-06-06,1.60,1,136,34,
34338837,"The Townes, King Casita @ Hill Country Casitas",77508329,Mary,,78620,30.30309,-98.1746,Entire home/apt,221,2,10,2022-03-28,0.28,12,91,4,
17282630,Country Retreat w/Springfed creek & Fishing Pond,116564125,Dana,,78644,29.86913,-97.73306,Entire home/apt,189,2,16,2021-10-04,0.25,1,182,2,
50321213,The Driftwoods - Retro Red RV,107378253,Hill Country Premier Lodging,,78619,30.06536,-98.03545,Entire home/apt,75,1,3,2022-03-17,0.26,178,358,3,
24969179,"Condo by Lake LBJ in Granite Shoals, TX",24127551,Maritza,,78654,30.58624,-98.40203,Entire home/apt,160,2,44,2020-11-27,0.89,1,280,0,
25442329,Hillcountry Haven,192048438,Amy,,78620,30.25973,-98.05931,Entire home/apt,133,2,100,2022-05-15,2.06,1,8,15,
51299985,Dreamcatcher Safari Tent at Wahwahtaysee Resort,181865756,Donny,,78655,29.75184,-97.78133,Entire home/apt,379,1,0,,,8,294,0,
641831088025031722,Stylish & Modern Getaway Near Austin & San Marcos!,353152177,Plushy,,78640,29.99051,-97.86219,Entire home/apt,155,2,0,,,3,268,0,
12560425,A&B +LOFT - Victorian country Cabins - 16 Guests,58826647,Henry,,78640,30.03122,-97.7604,Entire home/apt,550,1,85,2022-04-11,1.15,9,331,4,
38957286,★ Master Bedroom with private bath in Manor,126299763,Liz,,78653,30.33682,-97.55788,Private room,50,2,19,2022-05-07,0.58,3,70,6,
586461060991473884,The Hill Country Camper,190625721,Deborah,,78620,30.20948,-98.10293,Entire home/apt,71,1,8,2022-06-04,3.24,1,115,8,
37049954,The Hill Country Get Away,277174912,Natalie,,78619,30.14379,-98.03082,Entire home/apt,95,1,56,2022-05-15,1.62,1,50,24,
24969623,The Wuji House,4348473,Kimball,,78619,30.06583,-98.02308,Entire home/apt,95,2,194,2022-06-04,4.10,2,74,65,
18140633,Falls Log Home,107378253,Hill Country Premier Lodging,,78676,30.01372,-98.06336,Entire home/apt,156,2,98,2022-05-18,1.78,178,340,17,
45767504,Bavarian Castle nestled in the Texas Hill Country,371041204,Lauren,,78611,30.70239,-98.36215,Entire home/apt,2550,2,16,2022-03-27,0.83,1,87,13,
27432320,The Wildflower Farmhouse in Dripping Springs,22819374,Lala,,78620,30.2086,-98.09126,Entire home/apt,170,28,87,2020-05-01,1.97,2,155,0,
37357908,Dripping Springs - Yurt+Pool+Hiking+Winery,247466570,Lucky Arrow,,78620,30.24008,-98.12627,Private room,192,1,105,2022-06-06,4.27,5,278,59,
563167167389829697,Light and bright,93235620,Mike,,78641,30.54641,-97.82607,Entire home/apt,175,4,8,2022-05-29,3.04,1,346,8,
54034928,#J Son's Blue River - Glamping Cabin w 2 Q Beds,425429222,Karin,,78655,29.7263,-97.76168,Entire home/apt,54,1,0,,,84,336,0,
556769155040125185,Hill Country Haven,316211509,Corinne,,78620,30.27754,-98.04173,Entire home/apt,250,4,5,2022-04-30,1.26,1,268,5,
52810431,"Hillside Chalet - Big views, kayak & lake access!",997715,Nathan,,78620,30.27651,-98.04047,Entire home/apt,311,2,11,2022-05-30,1.45,1,198,11,
47404501,Georgetown Home - For Monthly Rental!,90681666,Maureen,,78628,30.66808,-97.69547,Entire home/apt,95,30,2,2021-08-31,0.19,1,103,2,
